Well_ID,State,District,Block,Village,Latitude,Longitude,Year,pH,EC,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,WQI,Water Quality Classification
W193546074483901,Maharashtra,Ahmednagar,shrirampur,taklibhan-1,75.37305556,19.98638889,2022,7.84,6.43068675201428,5.476463551931511,3.7727609380946383,3.6136169696133895,3.1986731175506815,5.4638318050256105,3.893859034800475,3.3638415951183864,3.5890591188317256,0.4054651081081644,0.12221763272424921,5.5053315359323625,143.67506,Poor
W210900071142001,Gujarat,Amreli,khambha,khamba,21.146447,71.23811,2020,8.2,6.54965074223381,5.905361848054571,3.58351893845611,3.1354942159291497,3.2188758248682006,5.484796933490655,3.8918202981106265,3.4011973816621555,4.23410650459726,0.3435897043900769,0.23111172096338664,6.150602768446279,195.28876,Poor
W193330074551601,Maharashtra,Ahmednagar,nevasa,nevasa bk,74.95444444,19.52666667,2022,7.64,7.718240951959316,6.030444846748866,5.746203190540153,5.082025290182929,5.303802296778606,6.621405651764134,4.892602227184663,4.635699391022914,5.144583266605995,1.4350845252893227,0.27002713721306015,6.961296045910167,537.32356,Unsuitable for Drinking
W211400071150001,Gujarat,Amreli,khambha,vankiya1,21.232187,71.25327,2020,8.2,7.25063551189868,6.142037405587356,4.962844630259907,4.454347296253507,4.919980925828125,6.154858094016418,4.532599493153256,4.07753744390572,4.919980925828125,1.0647107369924282,0.2468600779315258,6.8501261661455,392.1642,Unsuitable for Drinking
W315750077070001,Himachal Pradesh,kullu,kullu,kullu,31.9648,77.1153,2019,8.53,6.154858094016418,5.170483995038151,3.58351893845611,0.0,3.8918202981106265,5.181783550292085,4.1588830833596715,2.2407096892759584,3.6109179126442243,2.5649493574615367,0.11332868530700317,5.572154032177765,123.50102,Poor
W192922074580201,Maharashtra,Ahmednagar,nevasa,bhanas hivre,74.96722222,19.48944444,2022,7.85,6.717199917261079,5.723911845951367,4.412798293340635,3.877431560658527,2.5572273113676265,5.707110264748875,4.11251186617755,3.624340932976365,4.009149716158869,0.6931471805599453,1.1249295969854831,6.79794041297493,270.8577,Very Poor yet Drinkable
W211557071202001,Gujarat,Amreli,kundla- savar,badhda,21.266366,71.338387,2020,8.2,7.151485463904735,5.501258210544727,5.181783550292085,4.61512051684126,4.8283137373023015,6.066108090103747,3.970291913552122,4.30406509320417,4.624972813284271,0.5822156198526637,0.19062035960864973,6.75110146893676,344.42704,Unsuitable for Drinking
W192255074515101,Maharashtra,Ahmednagar,nevasa,shani shingnapur,74.95444444,19.52666667,2022,8.2,7.930206206684683,6.692703897565264,5.330784556685538,5.970240910656355,3.044522437723423,5.375278407684165,3.716008121502189,3.3638415951183864,6.298765406428915,2.128231705849268,0.5423242908253617,6.679599185844383,599.4421,Unsuitable for Drinking
W211330071244001,Gujarat,Amreli,kundla- savar,goradka,21.228019,71.40808,2020,7.7,7.1891677384203225,5.214935757608986,5.459585514144159,4.584967478670572,4.912654885736052,6.274762021241939,4.653960350157523,4.204692619390966,4.465908118654584,0.49469624183610705,0.20701416938432615,6.78897174299217,357.46564,Unsuitable for Drinking
W190756074590501,Maharashtra,Ahmednagar,nagar,karanji,74.98472222,19.13222222,2022,7.9,6.712348482639527,5.640842674882327,4.225372824628505,3.765840495250065,4.1956970564823886,5.673323267171493,3.8522730010223722,3.7727609380946383,4.092676505121403,0.6418538861723948,0.6043159668533294,6.09807428216624,209.3267,Very Poor yet Drinkable
W210600071350001,Gujarat,Amreli,rajula,mandal,21.099438,71.57929,2020,7.9,7.589335823170617,5.799092654460526,5.932245187448011,4.624972813284271,4.820281565605037,6.133398042996649,4.23410650459726,4.276666119016055,5.594711379601839,1.589235205116581,0.4637340162321401,7.1891677384203225,526.457,Unsuitable for Drinking
W302844077323901,Himachal Pradesh,SIRMOUR,paonta valley,miserwala,30.4791,77.5444,2019,8.55,6.20050917404269,4.882801922586371,3.367295829986474,0.0,2.3978952727983707,5.493061443340548,4.1588830833596715,3.044522437723423,2.6390573296152584,1.2237754316221157,0.09531017980432487,5.572154032177765,114.6791,Poor
W191246074481101,Maharashtra,Ahmednagar,nagar,jeur,74.80305556,19.21277778,2022,8.1,7.344072850573066,5.703782474656201,5.056245805348308,5.074548619839908,5.305789381386738,5.655991810819852,4.009149716158869,3.624340932976365,5.19184512203752,4.368181227851829,0.6097655716208943,6.12029741895095,346.3839,Unsuitable for Drinking
W212300071280001,Gujarat,Amreli,kundla- savar,piyava,21.379547,71.460227,2020,8.2,7.13966033596492,6.492239835020471,4.3694478524670215,3.044522437723423,3.5263605246161616,5.3981627015177525,3.367295829986474,3.6109179126442243,5.3981627015177525,0.31481073984003355,0.3293037471426004,6.739336627357174,350.80852,Unsuitable for Drinking
W303218077150801,Himachal Pradesh,SIRMOUR,paonta valley,sainwala ii,30.5385,77.2524,2019,8.36,6.1779441140506,4.634728988229636,3.784189633918261,0.0,3.9512437185814275,5.247024072160486,3.091042453358316,3.5263605246161616,3.2188758248682006,0.6931471805599453,0.16551443847757338,5.572154032177765,116.59404,Poor
W193644073435601,Maharashtra,Ahmednagar,akola,kalsubai,73.73222222,19.61222222,2022,7.49,5.8763342398543505,4.950885289690482,3.250374491927572,2.8678989020441064,2.760009940032921,5.017279836814924,3.716008121502189,2.580216829592325,2.517696472610991,0.832909122935104,0.1484200051182733,5.823045895483019,111.10816,Poor
W224249073073601,Gujarat,Anand,umreth,parvata,22.69103,73.08475,2020,8.3,7.046647277848756,6.1675164908883415,4.276666119016055,4.343805421853684,2.066862759472976,6.042632833682381,3.713572066704308,4.3694478524670215,4.574710978503383,1.0647107369924282,0.6575200029167941,6.646390514847729,308.4463,Unsuitable for Drinking
W193212073461001,Maharashtra,Ahmednagar,akola,bhandardara,73.76944444,19.53666667,2022,7.71,5.430222437427975,4.52720864451838,2.928523523860541,2.5494451709255714,1.3609765531356006,4.564348191467836,3.299533727885655,2.1162555148025524,1.9878743481543455,1.1631508098056809,0.09531017980432487,6.75343791859778,162.49694,Poor
W222120072535001,Gujarat,Anand,borsad,bhadran,22.38454,72.90141,2020,7.9,6.455198563340122,5.8377304471659395,3.58351893845611,3.044522437723423,0.2851789422336624,5.602118820879701,4.174387269895637,3.332204510175204,3.4965075614664802,0.832909122935104,0.2468600779315258,6.054439346269371,175.10259,Poor
W185000074520001,Maharashtra,Ahmednagar,shrigonda,banpimpri,74.86666667,18.83333333,2022,7.5,8.0861025356691,6.253251722014396,6.2302845778072,5.981919134264451,4.39197696552705,6.55250788703459,4.65586330030361,4.681204872264089,5.998688392197302,4.155753190350744,0.5709795465857378,6.152732694704104,617.534,Unsuitable for Drinking
W222045072500001,Gujarat,Anand,borsad,ras,22.35408,72.83599,2020,8.1,7.274479558773871,6.492239835020471,5.0106352940962555,3.258096538021482,2.833213344056216,5.081404364984463,3.367295829986474,3.1354942159291497,5.652489180268651,2.2512917986064953,1.3609765531356006,6.874198495453294,396.9234,Unsuitable for Drinking
W183700074430001,Maharashtra,Ahmednagar,shrigonda,shrigonda,74.71666667,18.61666667,2022,7.8,7.56734567601324,6.229496710915942,5.638710477912486,5.0330488889331555,3.068052935133617,6.621405651764134,5.200704537681037,4.302712827954156,4.576770711466393,1.791759469228055,0.33647223662121295,7.1252830915107115,504.6654,Unsuitable for Drinking
W221630072460001,Gujarat,Anand,cambay,dali,22.28326,72.76283,2020,8.2,8.222016437202196,6.692083742506628,6.695798917058491,5.043425116919247,2.5649493574615367,6.311734809152915,4.394449154672439,4.454347296253507,6.406879986069314,3.091042453358316,1.3609765531356006,7.821643126239982,981.9958,Unsuitable for Drinking
W131434093023901,Himachal Pradesh,SIRMOUR,paonta sahib,shibpur,30.486,77.5228,2019,8.45,5.652489180268651,4.634728988229636,2.0794415416798357,0.0,4.51085950651685,4.997212273764115,3.6635616461296463,2.6390573296152584,2.833213344056216,0.6931471805599453,0.11332868530700317,5.572154032177765,96.5603,Good
W182600074560001,Maharashtra,Ahmednagar,karjat,rassin,74.93333333,18.43333333,2022,7.6,7.079184394609668,5.743644008081332,4.93662988078576,4.841032509710076,2.6946271807700692,5.955837369464831,3.9721769282478934,4.143134726391533,4.414009680526933,3.126760535960395,0.262364264467491,6.182084906716632,270.4767,Very Poor yet Drinkable
W205212071030401,Gujarat,Anand,cambay,kansari,22.34061,72.65247,2020,8.2,8.42639282708974,6.61338421837956,6.943122422819428,5.572154032177765,3.8501476017100584,6.3818160174060985,4.48863636973214,4.51085950651685,6.665683717782408,2.3978952727983707,0.9555114450274363,8.026170194946426,1200.5718,Unsuitable for Drinking
W190000074380001,Maharashtra,Ahmednagar,nagar,chas,74.63333333,19.0,2022,7.91,6.888776312384334,5.905634290502789,4.642465970731788,3.770459441106359,2.856470206220483,5.755742213586912,4.175924549214524,3.655839600035736,4.395682961121367,2.1400661634962708,0.3784364357202451,6.734591659972948,289.91664,Very Poor yet Drinkable
W222515072474001,Gujarat,Anand,petlad,dharmaj,22.42085,72.78762,2020,9.2,7.819636302367592,6.352629396319567,5.572154032177765,5.043425116919247,4.382026634673881,5.351858133476067,2.5649493574615367,3.8066624897703196,6.212606095751519,0.12221763272424921,1.1631508098056809,7.419380582918692,653.77008,Unsuitable for Drinking
W183800074530001,Maharashtra,Ahmednagar,karjat,walvad,74.88333333,18.63333333,2022,7.93,6.785813608176895,5.743644008081332,4.32280727501391,3.9926809084456005,3.5751506887855933,5.375278407684165,3.716008121502189,3.3638415951183864,4.645351975620923,0.4700036292457356,0.7793248768009976,6.403574197934815,241.01902,Very Poor yet Drinkable
W223230072490001,Gujarat,Anand,petlad,bandhani,22.53747,72.81231,2020,8.5,7.51479976048867,6.806829360392176,4.672828834461906,3.6635616461296463,3.367295829986474,4.875197323201151,2.1972245773362196,3.332204510175204,6.013715156042802,0.44468582126144574,1.1939224684724346,7.114769448366463,505.35236,Unsuitable for Drinking
W302814077351501,Himachal Pradesh,SIRMOUR,paonta sahib,ajiwala,30.4703,77.5867,2019,8.46,6.20050917404269,4.762173934797756,3.367295829986474,0.0,3.258096538021482,5.0689042022202315,3.5553480614894135,2.9444389791664403,2.995732273553991,3.7612001156935624,0.12221763272424921,5.572154032177765,116.37244,Poor
W185200074430001,Maharashtra,Ahmednagar,shrigonda,chikhale,74.71666667,18.86666667,2022,7.32,8.63550941823428,6.343001313190591,7.107015889833015,5.969474529216367,5.304796332645746,7.601402334583733,6.433261584463537,4.704110133842995,5.71042701737487,5.22305488204749,0.2151113796169455,5.918893854273146,987.47398,Unsuitable for Drinking
W234010073102501,Gujarat,Aravalli,bhiloda,punasan,23.664824,73.171211,2020,7.9,6.698268054115413,5.54907608489522,4.174387269895637,4.51085950651685,3.6109179126442243,5.5254529391317835,4.290459441148391,2.8903717578961645,4.356708826689592,0.3987761199573678,1.0116009116784799,6.298949246855942,222.65104,Very Poor yet Drinkable
W302915077435001,Himachal Pradesh,SIRMOUR,paonta sahib,khodawala,30.4873,77.7047,2019,8.38,6.192362489474872,5.081404364984463,3.091042453358316,0.0,1.7047480922384253,5.53338948872752,3.258096538021482,3.8501476017100584,2.0794415416798357,0.832909122935104,0.09531017980432487,5.572154032177765,113.49362,Poor
W190200074500001,Maharashtra,Ahmednagar,nagar,takle-kazi,74.83333333,19.03333333,2022,7.5,7.122059881629142,5.526249434594043,5.0330488889331555,4.387014176184921,5.061961921261596,6.16541785423142,4.513054897080286,4.123903364463645,4.131961425793407,1.2237754316221157,0.23111172096338664,6.46302945692067,309.9932,Unsuitable for Drinking
W234110073220001,Gujarat,Aravalli,bhiloda,shamlaji,23.682976,73.368317,2020,8.0,6.218600119691729,5.3981627015177525,3.9318256327243257,2.772588722239781,1.3862943611198906,4.709530201312334,3.6109179126442243,1.7749523509116738,4.2626798770413155,0.6151856390902334,0.412109650826833,5.820082930352362,137.6347,Poor
W184320075130001,Maharashtra,Ahmednagar,karjat,mirajgaon-3,75.21666667,18.72222222,2022,7.59,7.436617265234227,5.618950539139504,5.599902344168809,5.082025290182929,4.3067641501733345,6.089044875446846,4.44500143383527,4.041295341132285,5.2295030505476765,1.2809338454620642,0.3987761199573678,6.8658910748834385,423.53706,Unsuitable for Drinking
W232911073235501,Gujarat,Aravalli,modasa,seenawad,23.476337,73.395622,2020,7.4,7.2640301428995295,5.723585101952381,5.429345628954441,4.61512051684126,4.700480365792417,6.2166061010848646,4.976733742420574,3.5553480614894135,4.584967478670572,2.5257286443082556,0.3784364357202451,6.863803391452954,388.1356,Unsuitable for Drinking
W221356076232801,Himachal Pradesh,UNA,amb,daulatpur,31.7791,75.9972,2019,8.35,6.692083742506628,4.812184355372417,4.532599493153256,4.912654885736052,3.2188758248682006,5.25227342804663,3.367295829986474,3.4011973816621555,4.795790545596741,1.1631508098056809,0.1397619423751587,5.572154032177765,176.5441,Poor
W184843074534601,Maharashtra,Ahmednagar,shrigonda,ghogargaon-1,74.89611111,18.81194444,2022,7.48,7.624130585661289,5.8888779583328805,5.950382102006752,5.069532935343741,2.4159137783010487,6.246106765481563,4.396915247167632,4.350277936359301,5.451896454476337,2.2512917986064953,0.4510756193602166,6.35088571671474,419.44922,Unsuitable for Drinking
W232430073273001,Gujarat,Aravalli,malpur,hamirpur,23.406389,73.460693,2020,7.5,7.31986492980897,5.683579767338681,5.54907608489522,4.890349128221754,4.454347296253507,6.175867270105761,4.976733742420574,3.4011973816621555,4.836281906951478,0.688134638736401,0.48858001481867097,6.919683849847411,407.83644,Unsuitable for Drinking
W314100076070002,Himachal Pradesh,UNA,amb,amb,31.6853,76.1216,2019,8.7,6.19644412779452,5.214935757608986,3.091042453358316,0.0,0.4700036292457356,5.14166355650266,2.5649493574615367,3.5553480614894135,3.8918202981106265,2.1400661634962708,0.1988508587451652,5.572154032177765,116.7736,Poor
W184029075105301,Maharashtra,Ahmednagar,jamkhed,arangaon-3,75.18138889,18.67472222,2022,7.85,7.103322062526113,5.640842674882327,5.259576538231606,4.502029427068578,3.730501128804756,5.846438775057725,4.11251186617755,3.879499813722586,4.803201036487226,1.589235205116581,0.49469624183610705,5.780743515792329,253.915,Very Poor yet Drinkable
W232041073275201,Gujarat,Aravalli,malpur,malpur_1,23.371466,73.455574,2020,7.6,6.694562058521095,5.638354669333745,4.174387269895637,2.4849066497880004,4.672828834461906,5.860786223465865,4.343805421853684,3.6888794541139363,3.295836866004329,0.3506568716131694,0.5423242908253617,6.295266001439646,223.16992,Very Poor yet Drinkable
W182730074492401,Maharashtra,Ahmednagar,karjat,baradgaon sudrik,74.82333333,18.45833333,2022,7.82,7.3752557780097545,5.985446474782419,5.4289069362516384,4.848900370910689,3.1612467120315646,5.583496308781699,3.933784497209659,3.5553480614894135,5.42141956368202,2.8094026953624978,0.5128236264286639,6.6052979209482015,376.83918,Unsuitable for Drinking
W231030073201501,Gujarat,Aravalli,bayad,sathamba,23.173384,73.330353,2020,7.9,6.823286122355687,5.905361848054571,3.784189633918261,4.51085950651685,2.9444389791664403,5.802118375377063,4.04305126783455,3.8501476017100584,4.07753744390572,0.9555114450274363,0.5538851132264376,6.423246963533519,249.2472,Very Poor yet Drinkable
W182710074445801,Maharashtra,Ahmednagar,karjat,wadarwadi,74.74944444,18.45277778,2022,7.53,7.404279118037268,5.339939041238856,5.38081858805978,5.708438286192395,3.708682081410116,6.284134161070802,4.797442073635214,4.062165663857866,4.794136285500715,0.5306282510621704,0.3220834991691133,6.124683390894205,344.40392,Unsuitable for Drinking
W230730073123001,Gujarat,Aravalli,bayad,boral,23.129101,73.215118,2020,7.7,8.052933036797567,5.594711379601839,6.715383386334681,4.356708826689592,4.836281906951478,6.710523109452428,5.720311776607412,2.772588722239781,5.988961416889864,0.7419373447293773,0.3987761199573678,7.652545692693921,821.0024,Unsuitable for Drinking
W185852074422301,Maharashtra,Ahmednagar,nagar,khadki,74.64833333,19.01805556,2022,8.07,6.431653091274532,4.950885289690482,4.1713056033582285,4.238444906195857,3.912023005428146,5.4638318050256105,3.716008121502189,3.520460802488973,3.6712245188752153,0.8754687373538999,0.3293037471426004,5.820082930352362,157.37838,Poor
W232000073180001,Gujarat,Aravalli,dhansura,karanpur,23.332365,73.326927,2020,7.8,6.52649485957079,4.812184355372417,4.605170185988092,4.51085950651685,3.6635616461296463,5.3981627015177525,4.04305126783455,2.995732273553991,4.110873864173311,0.33647223662121295,0.5423242908253617,6.126869184114185,185.6936,Poor
W312215076151501,Himachal Pradesh,UNA,haroli,lalehri,31.3734,76.2633,2019,8.5,6.159095388491933,5.214935757608986,3.367295829986474,0.0,2.9444389791664403,5.198497031265826,3.367295829986474,3.332204510175204,3.713572066704308,1.308332819650179,0.20701416938432615,5.572154032177765,117.7732,Poor
W184510074382301,Maharashtra,Ahmednagar,shrigonda,ghargaon,74.64833333,19.01805556,2022,7.77,6.881205943748601,5.954281755980266,4.32280727501391,4.091005660956586,3.3568971227655755,5.583496308781699,3.933784497209659,3.5553480614894135,4.627909672957581,0.4700036292457356,0.598836501088704,6.0063531596017325,229.35288,Very Poor yet Drinkable
W232100073120001,Gujarat,Aravalli,dhansura,dhansura,23.347195,73.19944,2020,7.8,7.208600337960199,5.905361848054571,5.056245805348308,4.454347296253507,4.31748811353631,6.255750041753367,5.1298987149230735,3.2188758248682006,4.248495242049359,0.4382549309311553,0.3852624007906449,6.80903930604298,363.434,Unsuitable for Drinking
